"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs","ARs Unit","ARs alt","ARs alt Unit","PRIs","PRIs Unit","RI","RI Unit","YEAR","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","50","59","50–59","a","50–59 aastat PAL=1.6","0","1","Naissoost",,,,,"NA",,"8.5","MJ päevas",2037,"kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Laste ja täiskasvanute keskmine energiavajadus on esitatud kehalise aktiivsuse taseme (PAL) järgi. PAL väärtus 1,4 näitab vähest aktiivsust (istuv eluviis), 1,6 keskmist aktiivsust, 1,8 aktiivset eluviisi ja 2,0 väga aktiivset eluviisi. Keskmine energiavajadus on antud energiaühikutes. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","50","59","50–59","a","50–59 aastat PAL=1.8","0","1","Naissoost",,,,,"NA",,"9.6","MJ päevas",2292,"kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Laste ja täiskasvanute keskmine energiavajadus on esitatud kehalise aktiivsuse taseme (PAL) järgi. PAL väärtus 1,4 näitab vähest aktiivsust (istuv eluviis), 1,6 keskmist aktiivsust, 1,8 aktiivset eluviisi ja 2,0 väga aktiivset eluviisi. Keskmine energiavajadus on antud energiaühikutes. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","50","59","50–59","a","50–59 aastat PAL=2.0","0","1","Naissoost",,,,,"NA",,"10.7","MJ päevas",2547,"kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Laste ja täiskasvanute keskmine energiavajadus on esitatud kehalise aktiivsuse taseme (PAL) järgi. PAL väärtus 1,4 näitab vähest aktiivsust (istuv eluviis), 1,6 keskmist aktiivsust, 1,8 aktiivset eluviisi ja 2,0 väga aktiivset eluviisi. Keskmine energiavajadus on antud energiaühikutes. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","60","69","60–69","a","60–69 aastat PAL=1.4","0","1","Naissoost",,,,,"NA",,"6.8","MJ päevas",1628,"kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Laste ja täiskasvanute keskmine energiavajadus on esitatud kehalise aktiivsuse taseme (PAL) järgi. PAL väärtus 1,4 näitab vähest aktiivsust (istuv eluviis), 1,6 keskmist aktiivsust, 1,8 aktiivset eluviisi ja 2,0 väga aktiivset eluviisi. Keskmine energiavajadus on antud energiaühikutes. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","60","69","60–69","a","60–69 aastat PAL=1.6","0","1","Naissoost",,,,,"NA",,"7.8","MJ päevas",1861,"kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Laste ja täiskasvanute keskmine energiavajadus on esitatud kehalise aktiivsuse taseme (PAL) järgi. PAL väärtus 1,4 näitab vähest aktiivsust (istuv eluviis), 1,6 keskmist aktiivsust, 1,8 aktiivset eluviisi ja 2,0 väga aktiivset eluviisi. Keskmine energiavajadus on antud energiaühikutes. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","60","69","60–69","a","60–69 aastat PAL=1.8","0","1","Naissoost",,,,,"NA",,"8.8","MJ päevas",2093,"kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Laste ja täiskasvanute keskmine energiavajadus on esitatud kehalise aktiivsuse taseme (PAL) järgi. PAL väärtus 1,4 näitab vähest aktiivsust (istuv eluviis), 1,6 keskmist aktiivsust, 1,8 aktiivset eluviisi ja 2,0 väga aktiivset eluviisi. Keskmine energiavajadus on antud energiaühikutes. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","60","69","60–69","a","60–69 aastat PAL=2.0","0","1","Naissoost",,,,,"NA",,"9.7","MJ päevas",2326,"kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Laste ja täiskasvanute keskmine energiavajadus on esitatud kehalise aktiivsuse taseme (PAL) järgi. PAL väärtus 1,4 näitab vähest aktiivsust (istuv eluviis), 1,6 keskmist aktiivsust, 1,8 aktiivset eluviisi ja 2,0 väga aktiivset eluviisi. Keskmine energiavajadus on antud energiaühikutes. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","70","79","70–79","a","70–79 aastat PAL=1.4","0","1","Naissoost",,,,,"NA",,"6.8","MJ päevas",1614,"kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Laste ja täiskasvanute keskmine energiavajadus on esitatud kehalise aktiivsuse taseme (PAL) järgi. PAL väärtus 1,4 näitab vähest aktiivsust (istuv eluviis), 1,6 keskmist aktiivsust, 1,8 aktiivset eluviisi ja 2,0 väga aktiivset eluviisi. Keskmine energiavajadus on antud energiaühikutes. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","70","79","70–79","a","70–79 aastat PAL=1.6","0","1","Naissoost",,,,,"NA",,"7.7","MJ päevas",1844,"kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Laste ja täiskasvanute keskmine energiavajadus on esitatud kehalise aktiivsuse taseme (PAL) järgi. PAL väärtus 1,4 näitab vähest aktiivsust (istuv eluviis), 1,6 keskmist aktiivsust, 1,8 aktiivset eluviisi ja 2,0 väga aktiivset eluviisi. Keskmine energiavajadus on antud energiaühikutes. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","70","79","70–79","a","70–79 aastat PAL=1.8","0","1","Naissoost",,,,,"NA",,"8.7","MJ päevas",2075,"kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Laste ja täiskasvanute keskmine energiavajadus on esitatud kehalise aktiivsuse taseme (PAL) järgi. PAL väärtus 1,4 näitab vähest aktiivsust (istuv eluviis), 1,6 keskmist aktiivsust, 1,8 aktiivset eluviisi ja 2,0 väga aktiivset eluviisi. Keskmine energiavajadus on antud energiaühikutes. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","70","79","70–79","a","70–79 aastat PAL=2.0","0","1","Naissoost",,,,,"NA",,"9.6","MJ päevas",2305,"kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Laste ja täiskasvanute keskmine energiavajadus on esitatud kehalise aktiivsuse taseme (PAL) järgi. PAL väärtus 1,4 näitab vähest aktiivsust (istuv eluviis), 1,6 keskmist aktiivsust, 1,8 aktiivset eluviisi ja 2,0 väga aktiivset eluviisi. Keskmine energiavajadus on antud energiaühikutes. 1 MJ = 238,83 kcal",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Täiskasvanud","Täiskasvanud","80","999","80–99","a","≥ 80 aastat","1","1","Meessoost/Naissoost",,,,,"NA",,"ND",,"ND",,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Täiskasvanute keskmise energiavajaduse arvutamiseks korrutatakse antropomeetriliste näitajate alusel hinnatud põhiainevahetuse energiakulu kehalise aktiivsuse tasemega. Keskmist energiavajadust ei arvutatud 80-aastaste ja vanemate hulgas, sest Euroopa Liidu riikides puuduvad selle vanuserühma kohta piisavad antropomeetrilised andmed.",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Rasedad naised","Rasedad naised (Esimene trimester)","18","60","18-60","a","≥ 18 aastat","0","1","Naissoost",,,,,"NA",,"(+) 0.29","MJ päevas","(+) 70","kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Rasedate ja imetavate naiste puhul tuleb kogus liita nende naiste keskmisele toitainevajadusele, kes ei ole rasedad ega imetavad emad.",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Rasedad naised","Rasedad naised (Teine trimester)","18","60","18-60","a","≥ 18 aastat","0","1","Naissoost",,,,,"NA",,"(+) 1.1","MJ päevas","(+) 260","kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Rasedate ja imetavate naiste puhul tuleb kogus liita nende naiste keskmisele toitainevajadusele, kes ei ole rasedad ega imetavad emad.",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Rasedad naised","Rasedad naised (Kolmas trimester)","18","60","18-60","a","≥ 18 aastat","0","1","Naissoost",,,,,"NA",,"(+) 2.1","MJ päevas","(+) 500","kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Rasedate ja imetavate naiste puhul tuleb kogus liita nende naiste keskmisele toitainevajadusele, kes ei ole rasedad ega imetavad emad.",,,"NA",,,,"NA",
"Energy","Energy","Energia",,"Imetavad naised","Imetavad naised","18","60","18-60","a","≥ 18 aastat","0","1","Naissoost",,,,,"NA",,"(+) 2.1","MJ päevas","(+) 500","kcal päevas","NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for energy",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2013.3005","Rasedate ja imetavate naiste puhul tuleb kogus liita nende naiste keskmisele toitainevajadusele, kes ei ole rasedad ega imetavad emad.",,,"NA",,,,"NA",
"Carbohydrates","Total carbohydrates","Süsivesikute üldsisaldus",,"Imikud","Imikud","7","11","7-11","k","7-11 kuud","1","1","Meessoost/Naissoost",,,,,"NA",,"NA",,,,"NA",,"NA",,"2009","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1462","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"ND",,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA","The information ""ND"" should appear in the table of results. "
"Carbohydrates","Total carbohydrates","Süsivesikute üldsisaldus",,"Lapsed ja noored","Lapsed ja noored","1","17","1–17","a","1-17 aastat","1","0","Meessoost",,,,,"NA",,"NA",,,,"NA",,"45–60","E%","2009","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1462","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA","The information ""ND"" should appear in the table of results. "
"Carbohydrates","Total carbohydrates","Süsivesikute üldsisaldus",,"Lapsed ja noored","Lapsed ja noored","1","17","1–17","a","1-17 aastat","0","1","Naissoost",,,,,"NA",,"NA",,,,"NA",,"45–60","E%","2009","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1462","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA","The information ""ND"" should appear in the table of results. "
"Carbohydrates","Total carbohydrates","Süsivesikute üldsisaldus",,"Täiskasvanud","Täiskasvanud","18","999","18–99","a","≥ 18 aastat","1","0","Meessoost",,,,,"NA",,"NA",,,,"NA",,"45–60","E%","2009","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1462","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA","The information ""ND"" should appear in the table of results. "
"Carbohydrates","Total carbohydrates","Süsivesikute üldsisaldus",,"Täiskasvanud","Täiskasvanud","18","999","18–99","a","≥ 18 aastat","0","1","Naissoost",,,,,"NA",,"NA",,,,"NA",,"45–60","E%","2009","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","10.2903/j.efsa.2010.1462","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA","The information ""ND"" should appear in the table of results. "
"Carbohydrates","Dietary Fibre","Kiudained",,"Lapsed ja noored","Lapsed ja noored","1","3","1–3","a","1-3 aastat","1","0","Meessoost",,,,,"10","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Carbohydrates","Dietary Fibre","Kiudained",,"Lapsed ja noored","Lapsed ja noored","1","3","1–3","a","1-3 aastat","0","1","Naissoost",,,,,"10","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Carbohydrates","Dietary Fibre","Kiudained",,"Lapsed ja noored","Lapsed ja noored","4","6","4–6","a","4-6 aastat","1","0","Meessoost",,,,,"14","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Carbohydrates","Dietary Fibre","Kiudained",,"Lapsed ja noored","Lapsed ja noored","4","6","4–6","a","4-6 aastat","0","1","Naissoost",,,,,"14","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Carbohydrates","Dietary Fibre","Kiudained",,"Lapsed ja noored","Lapsed ja noored","7","10","7–10","a","7-10 aastat","1","0","Meessoost",,,,,"16","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Carbohydrates","Dietary Fibre","Kiudained",,"Lapsed ja noored","Lapsed ja noored","7","10","7–10","a","7-10 aastat","0","1","Naissoost",,,,,"16","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Carbohydrates","Dietary Fibre","Kiudained",,"Lapsed ja noored","Lapsed ja noored","11","14","11–14","a","11-14 aastat","1","0","Meessoost",,,,,"19","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Carbohydrates","Dietary Fibre","Kiudained",,"Lapsed ja noored","Lapsed ja noored","11","14","11–14","a","11-14 aastat","0","1","Naissoost",,,,,"19","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Carbohydrates","Dietary Fibre","Kiudained",,"Lapsed ja noored","Lapsed ja noored","15","17","15–17","a","15-17 aastat","1","0","Meessoost",,,,,"21","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Carbohydrates","Dietary Fibre","Kiudained",,"Lapsed ja noored","Lapsed ja noored","15","17","15–17","a","15-17 aastat","0","1","Naissoost",,,,,"21","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Carbohydrates","Dietary Fibre","Kiudained",,"Täiskasvanud","Täiskasvanud","18","999","18–99","a","≥ 18 aastat","1","0","Meessoost",,,,,"25","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Carbohydrates","Dietary Fibre","Kiudained",,"Täiskasvanud","Täiskasvanud","18","999","18–99","a","≥ 18 aastat","0","1","Naissoost",,,,,"25","g päevas","NA",,,,"NA",,"NA",,,,"Scientific Opinion on Dietary Reference Values for carbohydrates and dietary fibre",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1462","NA",,,"NA",,,,"NA",
"Fats","Total fat","Rasvade üldsisaldus",,"Imikud","Imikud","7","11","7–11","k","7-11 kuud","1","1","Meessoost/Naissoost",,,,,"40","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Total fat","Rasvade üldsisaldus",,"Lapsed ja noored","Lapsed ja noored","1","1","1","a","1 aasta","1","1","Meessoost/Naissoost",,,,,"NA",,"NA",,,,"NA",,"35–40","E%","2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Total fat","Rasvade üldsisaldus",,"Lapsed ja noored","Lapsed ja noored","2","3","2–3","a","2-3 aastat","1","1","Meessoost/Naissoost",,,,,"NA",,"NA",,,,"NA",,"35–40","E%","2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Total fat","Rasvade üldsisaldus",,"Lapsed ja noored","Lapsed ja noored","4","17","4–17","a","4-17 aastat","1","1","Meessoost/Naissoost",,,,,"NA",,"NA",,,,"NA",,"20–35","E%","2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Total fat","Rasvade üldsisaldus",,"Täiskasvanud","Täiskasvanud","18","999","18–99","a","≥ 18 aastat","1","1","Meessoost/Naissoost",,,,,"NA",,"NA",,,,"NA",,"20–35","E%","2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Total fat","Rasvade üldsisaldus",,"Rasedad naised","Rasedad naised","18","60","18-60","a","≥ 18 aastat","0","1","Naissoost",,,,,"NA",,"NA",,,,"NA",,"20–35","E%","2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Total fat","Rasvade üldsisaldus",,"Imetavad naised","Imetavad naised","18","60","18-60","a","≥ 18 aastat","0","1","Naissoost",,,,,"NA",,"NA",,,,"NA",,"20–35","E%","2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Alpha-linolenic acid (ALA)","Alfa-linoleenhape (ALA)",,"Imikud","Imikud","7","11","7–11","k","7-11 kuud","1","1","Meessoost/Naissoost",,,,,"0.5","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Alpha-linolenic acid (ALA)","Alfa-linoleenhape (ALA)",,"Lapsed ja noored","Lapsed ja noored","1","1","1","a","1 aasta","1","1","Meessoost/Naissoost",,,,,"0.5","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Alpha-linolenic acid (ALA)","Alfa-linoleenhape (ALA)",,"Lapsed ja noored","Lapsed ja noored","2","3","2–3","a","2-3 aastat","1","1","Meessoost/Naissoost",,,,,"0.5","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: protsent toiduenergiast",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
