"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs","ARs Unit","ARs alt","ARs alt Unit","PRIs","PRIs Unit","RI","RI Unit","YEAR","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Fats","Total fat","Grasa total",,"Niños y adolescentes","Niños y adolescentes","2","3","2–3","a","2-3 años","1","1","Hombre/Mujer",,,,,"NA",,"NA",,,,"NA",,"35–40","E%","2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Total fat","Grasa total",,"Niños y adolescentes","Niños y adolescentes","4","17","4–17","a","4-17 años","1","1","Hombre/Mujer",,,,,"NA",,"NA",,,,"NA",,"20–35","E%","2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Total fat","Grasa total",,"Adultos","Adultos","18","999","18–99","a","≥ 18 años","1","1","Hombre/Mujer",,,,,"NA",,"NA",,,,"NA",,"20–35","E%","2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Total fat","Grasa total",,"Mujeres embarazadas","Mujeres embarazadas","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"NA",,"NA",,,,"NA",,"20–35","E%","2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Total fat","Grasa total",,"Mujeres lactantes","Mujeres lactantes","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"NA",,"NA",,,,"NA",,"20–35","E%","2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Alpha-linolenic acid (ALA)","Ácido alfa-linolénico (ALA)",,"Lactantes","Lactantes","7","11","7–11","m","7-11 meses","1","1","Hombre/Mujer",,,,,"0,5","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Alpha-linolenic acid (ALA)","Ácido alfa-linolénico (ALA)",,"Niños y adolescentes","Niños y adolescentes","1","1","1","a","1 año","1","1","Hombre/Mujer",,,,,"0,5","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Alpha-linolenic acid (ALA)","Ácido alfa-linolénico (ALA)",,"Niños y adolescentes","Niños y adolescentes","2","3","2–3","a","2-3 años","1","1","Hombre/Mujer",,,,,"0,5","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Alpha-linolenic acid (ALA)","Ácido alfa-linolénico (ALA)",,"Niños y adolescentes","Niños y adolescentes","4","17","4–17","a","4-17 años","1","1","Hombre/Mujer",,,,,"0,5","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Alpha-linolenic acid (ALA)","Ácido alfa-linolénico (ALA)",,"Adultos","Adultos","18","999","18–99","a","≥ 18 años","1","1","Hombre/Mujer",,,,,"0,5","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Alpha-linolenic acid (ALA)","Ácido alfa-linolénico (ALA)",,"Mujeres embarazadas","Mujeres embarazadas","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"0,5","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Alpha-linolenic acid (ALA)","Ácido alfa-linolénico (ALA)",,"Mujeres lactantes","Mujeres lactantes","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"0,5","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Eicosapentaenoic acid, Docosahexaenoic acid (EPA, DHA)","Ácido eicosapentaenoico, Ácido docosahexaenoico (EPA, DHA)",,"Lactantes","Lactantes","7","11","7–11","m","7-11 meses","1","1","Hombre/Mujer",,,,,"100","mg/día DHA","NA",,,,"NA",,"NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2012.2815","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of eicosapentaenoic","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2815","NA","The information ""ND"" should appear in the table of results. "
"Fats","Eicosapentaenoic acid, Docosahexaenoic acid (EPA, DHA)","Ácido eicosapentaenoico, Ácido docosahexaenoico (EPA, DHA)",,"Niños y adolescentes","Niños y adolescentes","1","1","1","a","1 año","1","1","Hombre/Mujer",,,,,"100","mg/día DHA","NA",,,,"NA",,"NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2012.2815","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of eicosapentaenoic","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2815","NA","The information ""ND"" should appear in the table of results. "
"Fats","Eicosapentaenoic acid, Docosahexaenoic acid (EPA, DHA)","Ácido eicosapentaenoico, Ácido docosahexaenoico (EPA, DHA)",,"Niños y adolescentes","Niños y adolescentes","2","3","2–3","a","2-3 años","1","1","Hombre/Mujer",,,,,"250","mg/día DHA +EPA","NA",,,,"NA",,"NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2012.2815","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of eicosapentaenoic","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2815","NA","The information ""ND"" should appear in the table of results. "
"Fats","Eicosapentaenoic acid, Docosahexaenoic acid (EPA, DHA)","Ácido eicosapentaenoico, Ácido docosahexaenoico (EPA, DHA)",,"Niños y adolescentes","Niños y adolescentes","4","17","4–17","a","4-17 años","1","1","Hombre/Mujer",,,,,"250","mg/día DHA +EPA","NA",,,,"NA",,"NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2012.2815","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of eicosapentaenoic","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2815","NA","The information ""ND"" should appear in the table of results. "
"Fats","Eicosapentaenoic acid, Docosahexaenoic acid (EPA, DHA)","Ácido eicosapentaenoico, Ácido docosahexaenoico (EPA, DHA)",,"Adultos","Adultos","18","999","18–99","a","≥ 18 años","1","1","Hombre/Mujer",,,,,"250","mg/día DHA +EPA","NA",,,,"NA",,"NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2012.2815","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of eicosapentaenoic","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2815","NA","The information ""ND"" should appear in the table of results. "
"Fats","Eicosapentaenoic acid, Docosahexaenoic acid (EPA, DHA)","Ácido eicosapentaenoico, Ácido docosahexaenoico (EPA, DHA)",,"Mujeres embarazadas","Mujeres embarazadas","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"(+) 100–200","mg/día DHA","NA",,,,"NA",,"NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2012.2815","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","En las mujeres embarazadas y lactantes, el valor debe sumarse a la RME de las mujeres no embarazadas ni lactantes",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of eicosapentaenoic","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2815","NA","The information ""ND"" should appear in the table of results. "
"Fats","Eicosapentaenoic acid, Docosahexaenoic acid (EPA, DHA)","Ácido eicosapentaenoico, Ácido docosahexaenoico (EPA, DHA)",,"Mujeres lactantes","Mujeres lactantes","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"(+) 100–200","mg/día DHA","NA",,,,"NA",,"NA",,"2012","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2012.2815","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","En las mujeres embarazadas y lactantes, el valor debe sumarse a la RME de las mujeres no embarazadas ni lactantes",,,"ND",,"Scientific Opinion on the Tolerable Upper Intake Level of eicosapentaenoic","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2012.2815","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Ácido linoleico (LA)",,"Lactantes","Lactantes","7","11","7–11","m","7-11 meses","1","1","Hombre/Mujer",,,,,"4","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Ácido linoleico (LA)",,"Niños y adolescentes","Niños y adolescentes","1","1","1","a","1 año","1","1","Hombre/Mujer",,,,,"4","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Ácido linoleico (LA)",,"Niños y adolescentes","Niños y adolescentes","2","3","2–3","a","2-3 años","1","1","Hombre/Mujer",,,,,"4","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Ácido linoleico (LA)",,"Niños y adolescentes","Niños y adolescentes","4","17","4–17","a","4-17 años","1","1","Hombre/Mujer",,,,,"4","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Ácido linoleico (LA)",,"Adultos","Adultos","18","999","18–99","a","≥ 18 años","1","1","Hombre/Mujer",,,,,"4","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Ácido linoleico (LA)",,"Mujeres embarazadas","Mujeres embarazadas","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"4","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Linoleic acid (LA)","Ácido linoleico (LA)",,"Mujeres lactantes","Mujeres lactantes","18","60","18-60","a","≥ 18 años","0","1","Mujer",,,,,"4","E%","NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","E%: porcentaje de ingesta de energía",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Ácidos grasos saturados (SFA)",,"Lactantes","Lactantes","7","11","7–11","m","7-11 meses","1","1","Hombre/Mujer",,,,,"ALAP",,"NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NMBP: nivel más bajo posible",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Ácidos grasos saturados (SFA)",,"Niños y adolescentes","Niños y adolescentes","1","1","1","a","1 año","1","1","Hombre/Mujer",,,,,"ALAP",,"NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NMBP: nivel más bajo posible",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Ácidos grasos saturados (SFA)",,"Niños y adolescentes","Niños y adolescentes","2","3","2–3","a","2-3 años","1","1","Hombre/Mujer",,,,,"ALAP",,"NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NMBP: nivel más bajo posible",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Ácidos grasos saturados (SFA)",,"Niños y adolescentes","Niños y adolescentes","4","17","4–17","a","4-17 años","1","1","Hombre/Mujer",,,,,"ALAP",,"NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NMBP: nivel más bajo posible",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Ácidos grasos saturados (SFA)",,"Adultos","Adultos","18","999","18–99","a","≥ 18 años","1","1","Hombre/Mujer",,,,,"ALAP",,"NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NMBP: nivel más bajo posible",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
"Fats","Saturated fatty acids (SFA)","Ácidos grasos saturados (SFA)",,"Mujeres embarazadas","Mujeres embarazadas","18","60","18-60","a","≥ 18 años","1","1","Hombre/Mujer",,,,,"ALAP",,"NA",,,,"NA",,"NA",,"2010","EFSA Panel on Dietetic Products, Nutrition, and Allergies (NDA)","Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","10.2903/j.efsa.2010.1461","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NMBP: nivel más bajo posible",,,"ND",,"Scientific Opinion on Dietary Reference Values for fats, including saturated fatty acids, polyunsaturated fatty acids, monounsaturated fatty acids, trans fatty acids, and cholesterol","https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2010.1461","NA","The information ""ND"" should appear in the table of results. "
